Locus	chromosome	fst	c_pos
2309	PCodG	0.0288	577844471
2498	PCodG	0.1203	577881127
9886	PCodG	0.0371	577955115
862	PCodG	0.0547	578082626
14710	PCodG	0.0253	578196166
6816	PCodG	0.0443	578259374
4332	PCodG	0.1187	578571753
12568	PCodG	0.0259	578599448
9415	PCodG	0.5293	578930070
18243	PCodG	0.5518	578934189
16418	PCodG	0.0205	578956759
4599	PCodG	0.0821	579074176
14075	PCodG	0.1478	579796773
14305	PCodG	0.947	579853259
9492	PCodG	0.3768	579991923
8554	PCodG	0.0156	580015929
5744	PCodG	0.1216	580099443
14922	PCodG	0.0458	580170954
5431	PCodG	0.0245	580465661
22842	PCodG	0.1604	580540173
5586	PCodG	0.0439	580780152
5859	PCodG	0.0271	580985443
15780	PCodG	0.9121	581025681
8126	PCodG	0.0577	581227163
16790	PCodG	0.0118	581372167
10745	PCodG	0.0216	581565210
24136	PCodG	0.1153	581935528
17917	PCodG	0.0198	581961167
13656	PCodG	0.0322	581990242
11343	PCodG	0.128	581990330
11211	PCodG	0.0279	582380339
8936	PCodG	0.7463	582499825
13253	PCodG	-4.00E-04	582779592
13756	PCodG	0.0661	582801617
25244	PCodG	0.0635	582849588
5633	PCodG	0.0462	583047236
6953	PCodG	0.0326	583064204
17892	PCodG	0.0141	583075690
630	PCodG	0.0152	583075778
24265	PCodG	0.0375	583177995
12886	PCodG	0.0715	583248465
10928	PCodG	0.3726	583401671
392	PCodG	0.0438	583401759
14913	PCodG	0.2473	583403107
6080	PCodG	0.3316	583403195
23214	PCodG	0.5312	583654636
25016	PCodG	0.0347	583711846
13432	PCodG	0.0692	583714889
15122	PCodG	0.0026	583758687
4159	PCodG	0.0405	584313449
15171	PCodG	0.0188	584333679
7627	PCodG	0.0771	584354061
5437	PCodG	0.0091	584651661
5538	PCodG	0.1131	584666560
16231	PCodG	0.23	584775190
4412	PCodG	0.0524	584943663
16517	PCodG	0.854	584950275
11675	PCodG	0.0687	585031273
15796	PCodG	0.0415	585133262
23914	PCodG	0.2012	585136429
5662	PCodG	0.5037	585167404
10240	PCodG	0.019	585285777
22449	PCodG	0.0124	585338206
6846	PCodG	0.0403	585410385
16180	PCodG	0.0273	585559592
7216	PCodG	0.0196	586332254
16098	PCodG	0.4077	586479010
25526	PCodG	0.0709	586604410
13620	PCodG	0.0118	586736281
24232	PCodG	0.0806	586839535
10598	PCodG	0.1311	586963166
899	PCodG	0.0872	586963254
23426	PCodG	0.0051	587557885
10319	PCodG	0.0206	587594415
12555	PCodG	0.0747	587652304
21003	PCodG	0.1136	587871156
1407	PCodG	0.2598	588026572
15958	PCodG	0.0151	588027819
25035	PCodG	0.0634	588079191
7697	PCodG	0.2234	588230791
23534	PCodG	0.0391	588387777
16748	PCodG	0.5741	588625818
2564	PCodG	0.2174	588682498
5570	PCodG	0.167	588847397
14532	PCodG	0.1265	588879205
19768	PCodG	0.1286	589042840
21786	PCodG	0.0532	589083761
13650	PCodG	0.9259	589187143
2603	PCodG	0.1983	589443432
18938	PCodG	0.793	589639858
3238	PCodG	0.0505	589651382
11761	PCodG	0.9837	589826091
21863	PCodG	0.6516	589890562
739	PCodG	0.0079	589931602
13462	PCodG	0.0282	590045845
5310	PCodG	0.027	590051302
21573	PCodG	0.0306	590154035
8907	PCodG	0.615	590215393
25588	PCodG	0.0228	590520248
2251	PCodG	0.0465	590648415
3814	PCodG	0.3118	591053812
14491	PCodG	0.0195	591204193
10236	PCodG	0.0316	591522750
6638	PCodG	0.044	591673436
12600	PCodG	0.1253	591721668
9655	PCodG	0.0347	591782283
941	PCodG	0.215	591829800
16865	PCodG	0.0242	591915836
10498	PCodG	0.0149	591951998
23991	PCodG	0.1271	592136120
11336	PCodG	0.3191	592165110
2985	PCodG	0.1862	592217303
671	PCodG	0.0253	592428415
5952	PCodG	0.0143	592442520
16902	PCodG	0.0848	592447050
21798	PCodG	0.138	592449192
12615	PCodG	0.2558	592513599
5201	PCodG	-0.0014	592931398
5227	PCodG	0.0329	593035957
8149	PCodG	0.1842	593261514
16654	PCodG	0.0351	593517774
9941	PCodG	0.0027	593557884
7620	PCodG	0.0044	593630204
11741	PCodG	0.1857	593679339
7283	PCodG	0.0404	593708956
12758	PCodG	0.0219	593855210
10675	PCodG	-3.00E-04	594122261
3356	PCodG	0.0309	594315540
11182	PCodG	0.0729	594357262
23124	PCodG	0.0486	594595274
16157	PCodG	0.1865	594700111
23156	PCodG	0.012	594769197
3894	PCodG	0.0069	594789247
20083	PCodG	0.6096	594927416
15560	PCodG	0.0115	594994855
14591	PCodG	0.0777	595572382
4285	PCodG	0.0345	595666008
17971	PCodG	0.0168	595918912
10514	PCodG	0.0665	596258422
7048	PCodG	0.5259	596317080
6329	PCodG	0.0064	596937430
12559	PCodG	0.0909	596997639
10445	PCodG	0.017	597132413
962	PCodG	0.0243	597383081
13960	PCodG	0.0179	597429189
13523	PCodG	0.7688	597429277
17899	PCodG	0.1464	597686534
10820	PCodG	0.0381	597874266
22923	PCodG	0.9847	597960145
7754	PCodG	0.4852	598016948
2751	PCodG	0.018	598035906
