locus	n.pairs	n.both.miss	n.b1.miss	n.b2.miss	n.both.genod	n.matched	n.mismatch.hom2hom	n.mismatch.het2hom	n.mismatch.hom2het
17693	50	7	0	4	39	39	0	0	0
17694	50	1	0	3	46	44	0	0	2
17696	50	0	0	0	50	0	4	46	0
1770	50	2	1	5	42	42	0	0	0
17700	50	50	0	0	0	0	0	0	0
17704	50	7	0	5	38	38	0	0	0
17708	50	2	47	0	1	0	0	1	0
17713	50	3	0	2	45	45	0	0	0
17715	50	5	0	2	43	43	0	0	0
17720	50	50	0	0	0	0	0	0	0
17722	50	13	0	6	31	31	0	0	0
17724	50	1	0	2	47	46	0	0	1
17730	50	1	0	2	47	47	0	0	0
17733	50	11	0	5	34	33	0	0	1
17735	50	6	0	44	0	0	0	0	0
17737	50	2	0	4	44	0	44	0	0
17739	50	1	0	2	47	46	0	0	1
1774	50	5	0	2	43	43	0	0	0
17740	50	50	0	0	0	0	0	0	0
17748	50	2	0	2	46	45	0	0	1
17752	50	17	32	0	1	0	1	0	0
17753	50	2	0	48	0	0	0	0	0
17755	50	50	0	0	0	0	0	0	0
17763	50	5	0	1	44	44	0	0	0
17764	50	0	0	0	50	50	0	0	0
17766	50	8	0	1	41	41	0	0	0
17767	50	50	0	0	0	0	0	0	0
1777	50	0	0	3	47	46	0	0	1
17770	50	2	0	2	46	44	0	0	2
17771	50	10	0	12	28	27	0	0	1
17772	50	8	1	1	40	40	0	0	0
17774	50	3	0	3	44	43	0	0	1
17775	50	9	0	10	31	31	0	0	0
17784	50	4	0	8	38	38	0	0	0
17787	50	1	0	3	46	0	46	0	0
17790	50	50	0	0	0	0	0	0	0
17792	50	5	0	2	43	43	0	0	0
17801	50	50	0	0	0	0	0	0	0
17805	50	0	0	0	50	49	0	0	1
17807	50	6	0	3	41	41	0	0	0
17809	50	11	0	12	27	22	0	0	5
1781	50	1	0	3	46	45	0	0	1
17810	50	5	0	3	42	42	0	0	0
17813	50	11	39	0	0	0	0	0	0
17815	50	1	0	3	46	46	0	0	0
17817	50	50	0	0	0	0	0	0	0
17818	50	50	0	0	0	0	0	0	0
17821	50	2	0	3	45	44	0	0	1
17845	50	3	0	8	39	38	0	0	1
17851	50	1	0	0	49	48	0	0	1
17853	50	19	0	25	6	6	0	0	0
17854	50	3	0	2	45	45	0	0	0
17856	50	50	0	0	0	0	0	0	0
17857	50	4	0	3	43	43	0	0	0
17861	50	7	1	8	34	34	0	0	0
17865	50	5	0	1	44	8	16	20	0
17867	50	2	0	4	44	43	0	0	1
17873	50	2	0	4	44	43	0	0	1
17877	50	6	0	2	42	42	0	0	0
17881	50	0	0	0	50	50	0	0	0
1789	50	0	0	2	48	48	0	0	0
17899	50	5	0	45	0	0	0	0	0
179	50	6	0	5	39	38	0	0	1
1790	50	0	0	1	49	46	0	0	3
17900	50	1	0	7	42	39	0	0	3
17905	50	0	0	2	48	45	0	0	3
17906	50	50	0	0	0	0	0	0	0
17908	50	8	0	2	40	40	0	0	0
1791	50	3	0	4	43	40	0	0	3
17915	50	50	0	0	0	0	0	0	0
17918	50	2	0	2	46	46	0	0	0
1792	50	4	1	2	43	43	0	0	0
17920	50	2	0	2	46	45	0	0	1
17921	50	12	0	4	34	34	0	0	0
17928	50	50	0	0	0	0	0	0	0
17933	50	1	0	0	49	48	0	0	1
17935	50	50	0	0	0	0	0	0	0
17941	50	0	0	0	50	48	0	0	2
17944	50	6	0	7	37	0	37	0	0
17950	50	0	0	3	47	46	0	0	1
1796	50	3	0	2	45	44	0	0	1
17960	50	9	1	4	36	30	0	0	6
17966	50	0	0	4	46	44	0	0	2
17969	50	6	1	1	42	42	0	0	0
17973	50	11	0	39	0	0	0	0	0
17976	50	0	0	0	50	49	0	0	1
17981	50	0	0	1	49	49	0	0	0
17988	50	7	0	7	36	36	0	0	0
1799	50	50	0	0	0	0	0	0	0
17990	50	0	6	0	44	16	0	28	0
17991	50	50	0	0	0	0	0	0	0
17993	50	6	1	2	41	41	0	0	0
17994	50	2	0	4	44	44	0	0	0
17995	50	4	0	1	45	44	0	0	1
17997	50	6	0	5	39	39	0	0	0
17998	50	3	0	6	41	40	0	0	1
17999	50	4	0	2	44	44	0	0	0
18	50	1	0	1	48	48	0	0	0
180	50	5	0	1	44	43	0	0	1
18000	50	1	0	0	49	48	0	0	1
18001	50	6	0	4	40	39	0	0	1
18006	50	3	0	2	45	42	0	0	3
18011	50	0	0	1	49	49	0	0	0
18016	50	0	1	5	44	0	37	7	0
18018	50	0	0	2	48	48	0	0	0
18029	50	3	0	5	42	0	33	9	0
1803	50	50	0	0	0	0	0	0	0
18030	50	3	0	3	44	44	0	0	0
18040	50	4	0	0	46	46	0	0	0
18049	50	1	0	0	49	49	0	0	0
1805	50	8	0	42	0	0	0	0	0
18050	50	0	50	0	0	0	0	0	0
18052	50	0	0	0	50	50	0	0	0
18055	50	0	0	0	50	50	0	0	0
18057	50	3	0	10	37	34	0	0	3
18058	50	4	0	4	42	42	0	0	0
18063	50	3	0	2	45	43	0	0	2
18066	50	1	0	0	49	49	0	0	0
18074	50	2	0	0	48	48	0	0	0
18076	50	1	0	4	45	43	0	0	2
18078	50	2	0	48	0	0	0	0	0
18087	50	2	0	0	48	48	0	0	0
18097	50	0	0	4	46	45	0	0	1
18099	50	3	0	2	45	45	0	0	0
1810	50	0	0	3	47	0	44	3	0
18100	50	4	1	2	43	43	0	0	0
18108	50	3	0	4	43	41	0	0	2
1811	50	50	0	0	0	0	0	0	0
18112	50	1	0	1	48	48	0	0	0
18118	50	2	0	1	47	47	0	0	0
1812	50	7	0	1	42	41	0	0	1
1813	50	50	0	0	0	0	0	0	0
18132	50	50	0	0	0	0	0	0	0
18137	50	1	0	2	47	47	0	0	0
18138	50	50	0	0	0	0	0	0	0
1814	50	10	0	16	24	24	0	0	0
18140	50	50	0	0	0	0	0	0	0
1815	50	47	0	3	0	0	0	0	0
18157	50	4	0	2	44	43	0	0	1
1816	50	3	47	0	0	0	0	0	0
18165	50	0	0	0	50	50	0	0	0
18168	50	1	0	1	48	48	0	0	0
18171	50	7	0	43	0	0	0	0	0
18175	50	4	0	9	37	37	0	0	0
1818	50	3	0	3	44	43	0	0	1
18181	50	50	0	0	0	0	0	0	0
18185	50	9	0	8	33	32	0	0	1
18186	50	13	0	4	33	33	0	0	0
1819	50	0	0	1	49	49	0	0	0
18192	50	27	23	0	0	0	0	0	0
18196	50	8	41	0	1	0	1	0	0
182	50	0	0	3	47	24	3	19	1
18202	50	1	0	0	49	48	0	0	1
18204	50	50	0	0	0	0	0	0	0
18206	50	0	0	0	50	50	0	0	0
18207	50	50	0	0	0	0	0	0	0
18208	50	8	0	4	38	38	0	0	0
18210	50	50	0	0	0	0	0	0	0
18212	50	5	0	4	41	40	0	0	1
18217	50	1	0	1	48	45	0	0	3
18223	50	1	0	0	49	49	0	0	0
18228	50	6	0	1	43	43	0	0	0
18237	50	50	0	0	0	0	0	0	0
18238	50	3	47	0	0	0	0	0	0
18243	50	50	0	0	0	0	0	0	0
18251	50	7	1	3	39	30	0	9	0
18252	50	5	0	6	39	38	0	0	1
18258	50	1	0	2	47	46	0	0	1
18260	50	0	0	1	49	49	0	0	0
18262	50	50	0	0	0	0	0	0	0
18265	50	3	0	1	46	45	0	0	1
18267	50	10	0	2	38	38	0	0	0
1827	50	0	0	0	50	48	0	2	0
18272	50	1	0	1	48	48	0	0	0
18273	50	0	0	50	0	0	0	0	0
18284	50	2	0	2	46	46	0	0	0
18286	50	6	0	8	36	36	0	0	0
18289	50	50	0	0	0	0	0	0	0
18291	50	3	0	1	46	46	0	0	0
18295	50	4	0	5	41	41	0	0	0
18298	50	2	0	1	47	47	0	0	0
183	50	1	0	2	47	46	0	0	1
18303	50	50	0	0	0	0	0	0	0
18309	50	0	0	1	49	48	0	0	1
1831	50	2	0	4	44	44	0	0	0
18314	50	50	0	0	0	0	0	0	0
18318	50	2	0	2	46	46	0	0	0
1832	50	1	0	0	49	49	0	0	0
18321	50	50	0	0	0	0	0	0	0
18329	50	1	0	0	49	46	0	0	3
18330	50	12	0	1	37	36	0	0	1
18334	50	1	0	0	49	45	0	3	1
18336	50	50	0	0	0	0	0	0	0
18341	50	0	0	1	49	49	0	0	0
18342	50	2	0	2	46	45	0	1	0
18344	50	5	0	2	43	42	0	0	1
18345	50	14	0	11	25	24	0	0	1
1835	50	50	0	0	0	0	0	0	0
18351	50	5	0	4	41	40	0	0	1
18353	50	1	0	49	0	0	0	0	0
18355	50	5	0	4	41	37	0	0	4
18356	50	4	0	2	44	42	0	0	2
18359	50	50	0	0	0	0	0	0	0
18360	50	50	0	0	0	0	0	0	0
18363	50	8	42	0	0	0	0	0	0
18368	50	10	0	5	35	34	0	0	1
1837	50	18	0	6	26	26	0	0	0
18373	50	10	40	0	0	0	0	0	0
18374	50	4	0	3	43	43	0	0	0
1838	50	2	0	3	45	45	0	0	0
18380	50	4	0	2	44	42	0	0	2
18385	50	1	1	4	44	44	0	0	0
1839	50	1	0	2	47	46	0	0	1
18399	50	50	0	0	0	0	0	0	0
1840	50	2	0	10	38	38	0	0	0
18403	50	1	48	0	1	0	0	1	0
18405	50	1	0	1	48	46	0	0	2
18408	50	2	1	4	43	43	0	0	0
1841	50	15	17	5	13	0	6	7	0
18412	50	0	1	4	45	45	0	0	0
18413	50	2	0	1	47	0	47	0	0
18414	50	0	0	1	49	49	0	0	0
18419	50	14	0	6	30	30	0	0	0
18420	50	50	0	0	0	0	0	0	0
18421	50	11	0	3	36	36	0	0	0
18423	50	50	0	0	0	0	0	0	0
18425	50	1	49	0	0	0	0	0	0
18426	50	1	0	2	47	46	0	0	1
18427	50	7	43	0	0	0	0	0	0
18429	50	1	0	1	48	48	0	0	0
18431	50	0	0	3	47	47	0	0	0
18436	50	3	0	4	43	42	0	0	1
18437	50	5	0	3	42	40	0	0	2
18439	50	6	0	4	40	39	0	0	1
18443	50	50	0	0	0	0	0	0	0
18444	50	2	3	4	41	0	32	9	0
18445	50	2	1	6	41	2	24	5	10
18456	50	4	0	2	44	44	0	0	0
18464	50	8	0	4	38	37	0	0	1
18467	50	1	0	2	47	46	0	0	1
18468	50	5	0	4	41	0	41	0	0
1847	50	12	0	10	28	28	0	0	0
18473	50	1	0	1	48	47	0	0	1
18477	50	3	0	1	46	46	0	0	0
18478	50	0	0	0	50	49	0	0	1
18479	50	0	0	0	50	49	0	0	1
18484	50	1	0	2	47	47	0	0	0
18487	50	50	0	0	0	0	0	0	0
1849	50	2	0	3	45	43	0	0	2
18499	50	2	0	2	46	46	0	0	0
1850	50	5	0	24	21	6	0	0	15
18501	50	50	0	0	0	0	0	0	0
18506	50	8	0	11	31	31	0	0	0
18507	50	4	0	1	45	42	0	2	1
18511	50	1	43	0	6	0	0	6	0
18519	50	3	0	3	44	44	0	0	0
18521	50	50	0	0	0	0	0	0	0
18529	50	0	0	0	50	40	0	9	1
18534	50	5	0	3	42	42	0	0	0
18559	50	50	0	0	0	0	0	0	0
18560	50	0	0	0	50	50	0	0	0
18561	50	5	1	4	40	40	0	0	0
18564	50	50	0	0	0	0	0	0	0
18566	50	1	0	3	46	46	0	0	0
18568	50	2	0	1	47	47	0	0	0
18571	50	14	0	7	29	29	0	0	0
18575	50	2	0	4	44	44	0	0	0
18576	50	0	0	2	48	48	0	0	0
18577	50	50	0	0	0	0	0	0	0
18579	50	7	0	7	36	36	0	0	0
18581	50	3	0	1	46	41	0	0	5
18590	50	4	0	4	42	36	0	6	0
18592	50	1	0	5	44	44	0	0	0
18595	50	50	0	0	0	0	0	0	0
1860	50	1	0	2	47	47	0	0	0
18604	50	1	0	2	47	47	0	0	0
18605	50	1	0	1	48	48	0	0	0
18608	50	0	0	50	0	0	0	0	0
18609	50	0	0	2	48	48	0	0	0
1861	50	50	0	0	0	0	0	0	0
18610	50	4	0	2	44	42	0	0	2
18611	50	3	0	2	45	45	0	0	0
18612	50	5	0	2	43	43	0	0	0
18614	50	4	0	2	44	44	0	0	0
18617	50	2	0	6	42	42	0	0	0
1862	50	0	0	1	49	48	0	0	1
18621	50	1	0	3	46	45	0	0	1
18626	50	50	0	0	0	0	0	0	0
18632	50	4	0	46	0	0	0	0	0
18634	50	0	0	0	50	49	0	0	1
18636	50	1	0	2	47	45	0	0	2
18643	50	7	0	2	41	41	0	0	0
18646	50	2	0	5	43	43	0	0	0
18648	50	2	0	48	0	0	0	0	0
18652	50	7	0	1	42	42	0	0	0
18657	50	1	0	0	49	47	0	0	2
18658	50	0	0	0	50	50	0	0	0
18660	50	3	0	3	44	44	0	0	0
18666	50	3	0	2	45	45	0	0	0
18672	50	3	0	0	47	47	0	0	0
18674	50	7	0	4	39	38	0	0	1
18675	50	1	0	8	41	39	0	0	2
18676	50	2	0	2	46	44	0	0	2
18684	50	2	0	2	46	46	0	0	0
18686	50	50	0	0	0	0	0	0	0
18698	50	0	0	1	49	48	0	0	1
187	50	44	6	0	0	0	0	0	0
1870	50	3	0	1	46	45	0	0	1
18709	50	9	0	4	37	37	0	0	0
1871	50	0	0	4	46	44	0	0	2
18710	50	9	0	2	39	39	0	0	0
18713	50	1	0	3	46	45	0	0	1
18718	50	0	1	3	46	46	0	0	0
18720	50	0	0	0	50	50	0	0	0
18723	50	2	0	2	46	45	0	0	1
18731	50	0	0	0	50	49	0	0	1
18733	50	49	0	1	0	0	0	0	0
18736	50	1	0	1	48	47	0	0	1
18739	50	11	0	9	30	30	0	0	0
18748	50	5	0	4	41	41	0	0	0
18750	50	49	0	1	0	0	0	0	0
18757	50	0	0	1	49	49	0	0	0
18758	50	4	0	5	41	41	0	0	0
18764	50	9	1	5	35	35	0	0	0
18766	50	0	0	1	49	49	0	0	0
18767	50	10	0	6	34	34	0	0	0
18768	50	8	0	2	40	40	0	0	0
18770	50	5	0	4	41	40	0	0	1
18771	50	5	0	0	45	44	0	0	1
18773	50	50	0	0	0	0	0	0	0
18775	50	13	0	9	28	28	0	0	0
18779	50	2	0	3	45	45	0	0	0
18785	50	0	0	0	50	50	0	0	0
18786	50	1	0	3	46	45	0	0	1
18787	50	17	0	8	25	25	0	0	0
1879	50	2	0	4	44	34	3	7	0
18798	50	7	0	6	37	37	0	0	0
18799	50	14	0	1	35	35	0	0	0
18800	50	1	0	1	48	46	0	0	2
18802	50	1	1	3	45	44	0	0	1
18803	50	0	0	2	48	48	0	0	0
18804	50	0	0	1	49	47	0	0	2
1881	50	1	0	3	46	45	0	0	1
18811	50	3	0	3	44	44	0	0	0
18816	50	2	0	48	0	0	0	0	0
18819	50	50	0	0	0	0	0	0	0
18821	50	0	0	0	50	44	0	0	6
18822	50	14	36	0	0	0	0	0	0
18823	50	1	0	0	49	49	0	0	0
18825	50	12	2	1	35	21	0	14	0
18828	50	2	0	3	45	0	41	2	2
18833	50	1	0	1	48	46	0	0	2
18834	50	2	0	4	44	44	0	0	0
18837	50	50	0	0	0	0	0	0	0
1884	50	2	0	2	46	46	0	0	0
18841	50	0	0	0	50	46	0	0	4
18850	50	2	0	1	47	47	0	0	0
18851	50	2	1	1	46	46	0	0	0
18856	50	7	43	0	0	0	0	0	0
18860	50	3	46	0	1	1	0	0	0
18863	50	3	0	4	43	43	0	0	0
18864	50	4	0	1	45	45	0	0	0
1887	50	1	44	0	5	0	0	5	0
18873	50	1	0	49	0	0	0	0	0
18878	50	2	0	3	45	45	0	0	0
18879	50	6	0	2	42	37	2	2	1
18885	50	50	0	0	0	0	0	0	0
18887	50	1	0	5	44	43	0	0	1
1889	50	8	0	9	33	33	0	0	0
18893	50	0	0	1	49	48	0	0	1
18895	50	9	0	3	38	38	0	0	0
18896	50	50	0	0	0	0	0	0	0
18898	50	12	0	4	34	32	0	0	2
1890	50	1	0	3	46	46	0	0	0
18900	50	0	41	0	9	1	0	8	0
18901	50	8	0	4	38	38	0	0	0
18908	50	1	0	2	47	47	0	0	0
18909	50	4	0	3	43	43	0	0	0
1891	50	7	0	8	35	35	0	0	0
18913	50	0	0	50	0	0	0	0	0
18915	50	1	0	49	0	0	0	0	0
18918	50	50	0	0	0	0	0	0	0
18920	50	1	0	0	49	48	0	0	1
18923	50	1	0	4	45	44	0	0	1
18924	50	3	23	1	23	5	0	18	0
18927	50	7	0	3	40	36	0	0	4
18930	50	0	0	50	0	0	0	0	0
18932	50	1	0	2	47	47	0	0	0
18935	50	7	0	4	39	39	0	0	0
18939	50	50	0	0	0	0	0	0	0
18940	50	50	0	0	0	0	0	0	0
18943	50	0	0	1	49	49	0	0	0
18945	50	2	0	9	39	39	0	0	0
18948	50	2	0	2	46	46	0	0	0
18952	50	7	0	2	41	41	0	0	0
18955	50	50	0	0	0	0	0	0	0
18960	50	1	0	0	49	47	0	0	2
18961	50	3	0	47	0	0	0	0	0
18964	50	7	0	4	39	38	0	0	1
18965	50	2	0	5	43	0	39	2	2
18967	50	0	0	1	49	6	20	23	0
18968	50	0	0	1	49	46	0	0	3
18969	50	2	0	0	48	48	0	0	0
18977	50	12	0	1	37	36	0	0	1
18980	50	50	0	0	0	0	0	0	0
18990	50	1	0	2	47	47	0	0	0
18997	50	50	0	0	0	0	0	0	0
19002	50	2	0	1	47	46	0	0	1
19004	50	4	0	6	40	40	0	0	0
1901	50	2	1	1	46	46	0	0	0
19018	50	8	0	3	39	39	0	0	0
19019	50	1	0	3	46	46	0	0	0
19021	50	4	0	2	44	42	0	0	2
19022	50	5	0	7	38	36	0	0	2
1904	50	1	0	1	48	47	0	0	1
19043	50	3	47	0	0	0	0	0	0
19045	50	50	0	0	0	0	0	0	0
19047	50	8	0	4	38	38	0	0	0
1905	50	50	0	0	0	0	0	0	0
19050	50	4	0	2	44	34	1	8	1
19051	50	4	0	46	0	0	0	0	0
19052	50	8	0	3	39	38	0	0	1
19055	50	1	0	0	49	49	0	0	0
19058	50	50	0	0	0	0	0	0	0
19060	50	5	0	2	43	43	0	0	0
19062	50	50	0	0	0	0	0	0	0
19064	50	0	0	0	50	49	0	0	1
19075	50	17	31	0	2	2	0	0	0
19080	50	2	0	1	47	45	0	0	2
19082	50	0	0	2	48	46	0	0	2
19089	50	10	0	3	37	36	0	0	1
19092	50	1	0	48	1	0	0	0	1
19096	50	17	0	6	27	27	0	0	0
19097	50	18	0	32	0	0	0	0	0
19102	50	11	0	2	37	37	0	0	0
19114	50	9	41	0	0	0	0	0	0
1912	50	10	0	4	36	36	0	0	0
19125	50	1	0	5	44	44	0	0	0
19127	50	50	0	0	0	0	0	0	0
19128	50	50	0	0	0	0	0	0	0
19131	50	1	0	2	47	47	0	0	0
19135	50	12	37	0	1	1	0	0	0
19136	50	4	0	3	43	43	0	0	0
19140	50	9	41	0	0	0	0	0	0
19141	50	1	0	0	49	48	0	0	1
19148	50	2	0	2	46	46	0	0	0
19151	50	4	0	2	44	44	0	0	0
19159	50	4	0	1	45	44	0	0	1
1916	50	3	0	3	44	44	0	0	0
19160	50	10	0	5	35	35	0	0	0
19161	50	2	0	48	0	0	0	0	0
19163	50	50	0	0	0	0	0	0	0
19172	50	50	0	0	0	0	0	0	0
1918	50	47	0	2	1	1	0	0	0
19183	50	2	0	3	45	44	0	0	1
19194	50	4	0	3	43	43	0	0	0
19201	50	0	0	1	49	49	0	0	0
19209	50	2	0	2	46	0	46	0	0
19211	50	4	0	2	44	43	0	0	1
19212	50	4	0	46	0	0	0	0	0
19213	50	4	0	4	42	41	0	0	1
19216	50	50	0	0	0	0	0	0	0
19219	50	50	0	0	0	0	0	0	0
19221	50	1	0	4	45	44	0	0	1
19223	50	0	1	1	48	48	0	0	0
19225	50	12	0	38	0	0	0	0	0
1923	50	0	0	50	0	0	0	0	0
19253	50	8	42	0	0	0	0	0	0
19254	50	2	0	3	45	45	0	0	0
19256	50	0	0	50	0	0	0	0	0
19260	50	13	29	0	8	1	0	7	0
19262	50	0	0	1	49	48	0	0	1
19275	50	50	0	0	0	0	0	0	0
1928	50	0	0	2	48	48	0	0	0
19281	50	7	0	2	41	41	0	0	0
19283	50	50	0	0	0	0	0	0	0
19284	50	3	0	4	43	42	0	0	1
19298	50	4	46	0	0	0	0	0	0
19301	50	10	35	0	5	0	0	5	0
19306	50	16	0	8	26	26	0	0	0
19308	50	2	0	1	47	47	0	0	0
19312	50	4	1	1	44	44	0	0	0
19317	50	0	0	1	49	48	0	0	1
19318	50	0	0	0	50	49	0	0	1
19320	50	50	0	0	0	0	0	0	0
19325	50	0	0	50	0	0	0	0	0
1933	50	6	0	7	37	35	0	0	2
19337	50	11	0	6	33	32	0	0	1
1934	50	1	0	0	49	49	0	0	0
19342	50	0	0	1	49	48	0	0	1
19343	50	6	0	2	42	42	0	0	0
19346	50	11	0	5	34	34	0	0	0
19347	50	5	0	1	44	44	0	0	0
19350	50	2	0	2	46	44	0	0	2
19351	50	0	0	1	49	48	0	0	1
19356	50	5	0	1	44	41	0	0	3
19359	50	0	0	45	5	5	0	0	0
1936	50	0	0	0	50	49	0	0	1
19360	50	1	0	2	47	47	0	0	0
19365	50	1	0	0	49	48	0	0	1
19369	50	50	0	0	0	0	0	0	0
19377	50	11	0	2	37	36	0	0	1
19382	50	3	0	3	44	44	0	0	0
19384	50	10	0	3	37	37	0	0	0
19386	50	50	0	0	0	0	0	0	0
19389	50	2	0	3	45	44	0	0	1
19392	50	0	0	0	50	49	0	0	1
19398	50	1	0	2	47	44	0	3	0
19403	50	1	0	4	45	45	0	0	0
19404	50	1	0	3	46	45	0	0	1
19406	50	6	44	0	0	0	0	0	0
19409	50	0	0	0	50	50	0	0	0
19410	50	2	0	2	46	45	0	0	1
19411	50	11	32	0	7	0	0	7	0
19412	50	4	0	1	45	44	0	0	1
19420	50	6	0	3	41	41	0	0	0
19422	50	5	0	3	42	42	0	0	0
19427	50	6	0	4	40	39	0	0	1
19429	50	4	0	0	46	44	0	0	2
19430	50	4	0	7	39	39	0	0	0
19433	50	8	0	4	38	37	0	0	1
19435	50	9	0	4	37	37	0	0	0
19437	50	3	0	4	43	42	0	0	1
1944	50	4	0	2	44	44	0	0	0
19443	50	8	0	6	36	36	0	0	0
19446	50	50	0	0	0	0	0	0	0
19448	50	22	0	28	0	0	0	0	0
19455	50	3	0	47	0	0	0	0	0
19459	50	50	0	0	0	0	0	0	0
19465	50	50	0	0	0	0	0	0	0
19467	50	0	0	0	50	50	0	0	0
19468	50	0	0	1	49	49	0	0	0
19469	50	6	0	4	40	40	0	0	0
19472	50	1	0	1	48	48	0	0	0
19477	50	50	0	0	0	0	0	0	0
1948	50	1	0	0	49	49	0	0	0
19484	50	0	1	2	47	46	0	0	1
19486	50	50	0	0	0	0	0	0	0
19489	50	1	0	1	48	47	0	0	1
19490	50	2	0	1	47	47	0	0	0
19494	50	2	0	2	46	46	0	0	0
19495	50	2	0	1	47	47	0	0	0
195	50	6	0	44	0	0	0	0	0
19505	50	0	0	0	50	50	0	0	0
19506	50	0	0	0	50	48	0	0	2
19507	50	50	0	0	0	0	0	0	0
19508	50	0	0	2	48	1	45	2	0
19509	50	0	50	0	0	0	0	0	0
19511	50	5	0	2	43	42	0	1	0
19512	50	11	36	0	3	0	0	3	0
19513	50	1	0	2	47	46	0	0	1
19517	50	0	0	2	48	48	0	0	0
19519	50	0	0	0	50	49	0	0	1
1952	50	50	0	0	0	0	0	0	0
19520	50	3	0	1	46	0	46	0	0
19523	50	15	35	0	0	0	0	0	0
19524	50	1	0	3	46	46	0	0	0
19525	50	0	0	0	50	50	0	0	0
19529	50	6	0	5	39	38	0	0	1
19532	50	0	0	4	46	0	46	0	0
19534	50	1	0	0	49	48	0	0	1
19538	50	1	0	0	49	49	0	0	0
19541	50	1	0	3	46	45	0	0	1
19543	50	2	18	0	30	9	0	21	0
1955	50	14	0	0	36	36	0	0	0
19563	50	1	0	1	48	46	0	0	2
19567	50	2	0	2	46	46	0	0	0
19570	50	8	0	0	42	42	0	0	0
19572	50	14	0	4	32	32	0	0	0
19573	50	50	0	0	0	0	0	0	0
19581	50	3	0	6	41	41	0	0	0
19584	50	1	0	3	46	40	0	0	6
19586	50	2	0	1	47	47	0	0	0
19588	50	14	1	6	29	29	0	0	0
19592	50	9	41	0	0	0	0	0	0
19597	50	4	0	3	43	43	0	0	0
196	50	50	0	0	0	0	0	0	0
1960	50	3	31	0	16	1	0	15	0
19602	50	1	0	0	49	49	0	0	0
19609	50	0	0	0	50	48	0	0	2
19611	50	50	0	0	0	0	0	0	0
19619	50	6	2	3	39	0	35	4	0
19622	50	1	0	0	49	49	0	0	0
19623	50	4	0	7	39	39	0	0	0
19625	50	7	0	8	35	35	0	0	0
19636	50	50	0	0	0	0	0	0	0
19637	50	1	0	3	46	46	0	0	0
19639	50	13	0	37	0	0	0	0	0
1964	50	1	30	0	19	4	0	15	0
19648	50	1	0	2	47	47	0	0	0
19650	50	2	0	48	0	0	0	0	0
19654	50	8	5	1	36	23	0	13	0
19656	50	8	0	3	39	39	0	0	0
19657	50	3	0	2	45	44	0	0	1
19658	50	50	0	0	0	0	0	0	0
19661	50	1	0	1	48	48	0	0	0
19662	50	10	0	40	0	0	0	0	0
19668	50	6	0	1	43	42	0	0	1
1967	50	2	0	2	46	45	0	0	1
19675	50	0	0	2	48	47	0	0	1
19677	50	3	0	2	45	45	0	0	0
19681	50	1	0	49	0	0	0	0	0
19687	50	7	1	6	36	36	0	0	0
19692	50	50	0	0	0	0	0	0	0
19693	50	50	0	0	0	0	0	0	0
19697	50	1	0	3	46	46	0	0	0
197	50	6	0	0	44	42	0	0	2
19702	50	2	0	1	47	47	0	0	0
19708	50	50	0	0	0	0	0	0	0
19713	50	8	0	1	41	40	0	0	1
19718	50	1	0	3	46	0	45	0	1
19720	50	3	0	1	46	46	0	0	0
19722	50	50	0	0	0	0	0	0	0
19726	50	2	0	1	47	47	0	0	0
19731	50	2	0	0	48	47	0	0	1
19734	50	1	0	49	0	0	0	0	0
19742	50	50	0	0	0	0	0	0	0
19746	50	0	0	1	49	48	0	0	1
19750	50	50	0	0	0	0	0	0	0
19754	50	50	0	0	0	0	0	0	0
19760	50	1	0	0	49	49	0	0	0
19761	50	1	0	1	48	47	0	0	1
19762	50	4	0	2	44	44	0	0	0
19763	50	50	0	0	0	0	0	0	0
19770	50	6	0	3	41	41	0	0	0
19776	50	50	0	0	0	0	0	0	0
19778	50	10	40	0	0	0	0	0	0
19779	50	10	0	5	35	34	0	0	1
19783	50	6	41	0	3	0	0	3	0
19788	50	50	0	0	0	0	0	0	0
1979	50	0	0	1	49	47	0	0	2
19791	50	2	0	2	46	46	0	0	0
19795	50	0	0	0	50	48	0	0	2
19799	50	50	0	0	0	0	0	0	0
1980	50	9	7	2	32	16	0	16	0
19801	50	0	0	3	47	47	0	0	0
19806	50	0	0	1	49	49	0	0	0
19808	50	2	1	2	45	45	0	0	0
19810	50	8	33	0	9	4	0	5	0
19815	50	4	0	3	43	43	0	0	0
1982	50	13	0	4	33	32	0	0	1
19821	50	3	0	3	44	42	0	0	2
19829	50	2	0	3	45	45	0	0	0
1983	50	0	0	3	47	45	0	0	2
19836	50	50	0	0	0	0	0	0	0
19839	50	6	0	0	44	44	0	0	0
19844	50	10	0	3	37	36	0	0	1
19847	50	11	0	8	31	30	0	0	1
1985	50	0	0	0	50	50	0	0	0
19852	50	50	0	0	0	0	0	0	0
19856	50	50	0	0	0	0	0	0	0
19859	50	4	0	46	0	0	0	0	0
19866	50	4	0	3	43	43	0	0	0
19869	50	1	1	7	41	41	0	0	0
19878	50	5	0	2	43	43	0	0	0
1988	50	3	0	0	47	45	0	0	2
19882	50	1	0	0	49	49	0	0	0
19885	50	50	0	0	0	0	0	0	0
19889	50	0	0	1	49	47	0	0	2
1989	50	14	35	0	1	0	1	0	0
19894	50	8	0	2	40	40	0	0	0
199	50	50	0	0	0	0	0	0	0
19901	50	0	0	1	49	48	0	0	1
