Locus	fst	chromosome	c_pos
16517	0.7637	PCodG	584950275
11675	0.0296	PCodG	585031273
15796	0.019	PCodG	585133262
23914	0.1191	PCodG	585136429
5662	0.3953	PCodG	585167404
10240	0.0092	PCodG	585285777
6846	0.0448	PCodG	585410385
16180	0.0059	PCodG	585559592
7216	0.0246	PCodG	586332254
16098	0.2838	PCodG	586479010
25526	0.0356	PCodG	586604410
13620	-0.0009	PCodG	586736281
24232	0.0622	PCodG	586839535
10598	0.1034	PCodG	586963166
899	0.0633	PCodG	586963254
23426	0.051	PCodG	587557885
10319	0.0102	PCodG	587594415
12555	0.0723	PCodG	587652304
21003	0.0428	PCodG	587871156
1407	0.2139	PCodG	588026572
15958	0.0879	PCodG	588027819
25035	0.0335	PCodG	588079191
7697	0.1351	PCodG	588230791
23534	0.0132	PCodG	588387777
16748	0.4335	PCodG	588625818
2564	0.1249	PCodG	588682498
5570	0.0994	PCodG	588847397
14532	0.0842	PCodG	588879205
19768	0.0838	PCodG	589042840
21786	0.0242	PCodG	589083761
13650	0.8716	PCodG	589187143
2603	0.1195	PCodG	589443432
18938	0.6848	PCodG	589639858
3238	0.031	PCodG	589651382
11761	0.975	PCodG	589826091
21863	0.5012	PCodG	589890562
739	0.0133	PCodG	589931602
13462	0.0181	PCodG	590045845
5310	0.0053	PCodG	590051302
21573	0.0186	PCodG	590154035
8907	0.4569	PCodG	590215393
25588	0.0248	PCodG	590520248
2251	0.0133	PCodG	590648415
3814	0.2241	PCodG	591053812
14491	0.0215	PCodG	591204193
10236	0.0112	PCodG	591522750
6638	0.023	PCodG	591673436
12600	0.0942	PCodG	591721668
9655	0.0195	PCodG	591782283
941	0.2025	PCodG	591829800
16865	0.0174	PCodG	591915836
10498	0.066	PCodG	591951998
23991	0.116	PCodG	592136120
11336	0.2295	PCodG	592165110
2985	0.2034	PCodG	592217303
671	0.0161	PCodG	592428415
5952	0.0011	PCodG	592442520
16902	0.0857	PCodG	592447050
21798	0.0815	PCodG	592449192
12615	0.1701	PCodG	592513599
5201	0.0139	PCodG	592931398
5227	0.0234	PCodG	593035957
8149	0.1521	PCodG	593261514
16654	0.0279	PCodG	593517774
9941	0.0149	PCodG	593557884
7620	0.0053	PCodG	593630204
11741	0.1913	PCodG	593679339
7283	0.0283	PCodG	593708956
12758	0.0065	PCodG	593855210
10675	0.013	PCodG	594122261
3356	0.0305	PCodG	594315540
11182	0.062	PCodG	594357262
23124	0.0568	PCodG	594595274
16157	0.1031	PCodG	594700111
23156	0.0127	PCodG	594769197
20083	0.5169	PCodG	594927416
15560	-0.0014	PCodG	594994855
14591	0.0528	PCodG	595572382
4285	0.0125	PCodG	595666008
17971	0.1485	PCodG	595918912
10514	0.044	PCodG	596258422
7048	0.345	PCodG	596317080
6329	0.0091	PCodG	596937430
12559	0.0483	PCodG	596997639
10445	0.0063	PCodG	597132413
962	0.0104	PCodG	597383081
13960	0.0158	PCodG	597429189
13523	0.6891	PCodG	597429277
17899	0.0938	PCodG	597686534
10820	0.0291	PCodG	597874266
22923	0.98	PCodG	597960145
7754	0.339	PCodG	598016948
2751	0.0039	PCodG	598035906
