chromosome	position	Fst/Fct	Mean_boostrap	lower_95	upper_95	pvalue	positive	negative	selection
LG07	18221620.2885906	0.219312417312231	0.144756639046349	0.0452860355500705	0.369454615704621	0.805581487819883	0	0	No
LG07	18417419.9395973	0.290420572688834	0.150378369640762	0.0444386445594532	0.350622207223469	0.956835044870691	0	0	No
LG07	18613219.590604	0.281188660700809	0.150485585707427	0.0417596417881344	0.355892939842171	0.940114914505196	0	0	No
LG07	18809019.2416107	0.224288168851394	0.145882226353762	0.0385825112873548	0.375181462581784	0.806784762681012	0	0	No
LG07	19004818.8926174	0.152912341138014	0.141902683111016	0.0370540506415469	0.39097991304683	0.545823578248259	0	0	No
LG07	19200618.5436242	0.11883950978029	0.126953112244804	0.0329396293398292	0.504805816104826	0.472975258595407	0	0	No
LG07	19396418.1946309	0.197182978246327	0.121784295139479	0.0230724684324833	0.494429434388115	0.718555903077529	0	0	No
LG07	19592217.8456376	0.313813801198318	0.120169648884279	0.0172707311150547	0.493733613051735	0.925267102161224	0	0	No
LG07	19788017.4966443	0.388048746889675	0.107907385490549	0.017860704457315	0.516527542226052	0.973244180118659	0	0	No
LG07	19983817.147651	0.355494157665092	0.12582158438205	0.0271531900502911	0.467471591651126	0.970814500286048	0	0	No
LG07	20179616.7986577	0.166194135733758	0.135035607037609	0.0326154329135345	0.420139222788731	0.616556980327362	0	0	No
LG07	20375416.4496644	0.100366171848416	0.138410881042074	0.038623681843284	0.403039474576738	0.351949327795326	0	0	No
LG07	20571216.1006711	0.110946974295468	0.149886811245147	0.0569474608933411	0.333909639867278	0.298099071954398	0	0	No
LG07	20767015.7516779	0.136718124819759	0.157414172306826	0.0684496062603952	0.288836751665346	0.35832676863173	0	0	No
LG07	20962815.4026846	0.153253157315849	0.157663861219696	0.0686364397532874	0.286951252487878	0.468896441534526	0	0	No
LG07	21158615.0536913	0.15695338105747	0.156845464976027	0.0662167415917908	0.291734741697781	0.500736971629564	0	0	No
LG07	21354414.704698	0.145096786065169	0.156227437584965	0.0673944233024603	0.29304853017921	0.424868823235213	0	0	No
LG07	21550214.3557047	0.102662455325239	0.151123012832563	0.063708090815539	0.320575652282319	0.234687243868055	0	0	No
LG07	21746014.0067114	0.0649172488701323	0.148743626933957	0.0461543097246116	0.361027327326832	0.160581997587304	0	0	No
LG07	21941813.6577181	0.0568844511135382	0.147840786801757	0.041253277733799	0.363435508959142	0.146843117472843	0	0	No
LG07	22137613.3087248	0.0516239937728594	0.149907180290736	0.0430811387372004	0.355151862875569	0.118231311800298	0	0	No
LG07	22333412.9597315	0.0398831183890813	0.144034539311845	0.0384304987676586	0.380246962670834	0.128927589917477	0	0	No
LG07	22529212.6107383	0.0350434844636671	0.127776863110411	0.030511402704414	0.435263468476721	0.203945118913043	0	0	No
LG07	22725012.261745	0.0601076276592002	0.133208563976345	0.0324219672132225	0.442178229066329	0.253988470307059	0	0	No
LG07	22920811.9127517	0.125610341761438	0.13747050620103	0.0400256289276505	0.423820917379377	0.452540727971423	0	0	No
LG07	23116611.5637584	0.142540965805648	0.144300113847982	0.0384231008103329	0.383364551047257	0.492441207129601	0	0	No
LG07	23312411.2147651	0.140223419073406	0.149692959355476	0.037634684249948	0.362047790963165	0.456517506727913	0	0	No
LG07	23508210.8657718	0.140968329133981	0.14906710395485	0.0373662825628794	0.368113308781069	0.463698372803038	0	0	No
LG07	23704010.5167785	0.143833626726813	0.14380390270911	0.0374778311814505	0.388611265341515	0.500125821195569	0	0	No
LG07	23899810.1677852	0.15853439120718	0.144087056962626	0.0408549394323032	0.383050728610387	0.563633367361445	0	0	No
LG07	24095609.8187919	0.190093835944339	0.127542185977002	0.0311104193581492	0.445164533136701	0.705494374415983	0	0	No
LG07	24291409.4697987	0.184304649600342	0.130700072978979	0.0260752830706635	0.444512324364881	0.677977947770857	0	0	No
LG07	24487209.1208054	0.16996861607613	0.139097321081044	0.0285112903614875	0.414559880188698	0.615881535805494	0	0	No
LG07	24683008.7718121	0.178305418017775	0.136801059040763	0.0329907257773851	0.408320713944921	0.656938332287288	0	0	No
LG07	24878808.4228188	0.203264502659306	0.139415256827469	0.0395289734284435	0.404994273884542	0.74316689090011	0	0	No
LG07	25074608.0738255	0.19235927804279	0.14434844301357	0.0394326426537086	0.379479052087194	0.700376612069682	0	0	No
LG07	25270407.7248322	0.176312937510007	0.144071113271555	0.0350130625719322	0.38714718684789	0.632937269416031	0	0	No
LG07	25466207.3758389	0.179819460408523	0.143644695682255	0.0339970140535482	0.391171469356846	0.645965034129194	0	0	No
LG07	25662007.0268456	0.183285652362967	0.143468492056777	0.0380161529590108	0.38379278765283	0.665078934696613	0	0	No
LG07	25857806.6778524	0.175833678488665	0.13983919118726	0.0358538525141928	0.417444665284841	0.639742400717005	0	0	No
LG07	26053606.3288591	0.172403373089	0.126415877410321	0.0286100911990765	0.445695199928637	0.653455749997794	0	0	No
LG07	26249405.9798658	0.158167760372307	0.134714814060305	0.02994166328503	0.430204863675938	0.584486828153747	0	0	No
LG07	26445205.6308725	0.128644046174896	0.141221787983034	0.0395655617264154	0.385886214384336	0.44642997562381	0	0	No
LG07	26641005.2818792	0.139080507553148	0.145049468242279	0.046034962569528	0.367871405601997	0.47247089168835	0	0	No
LG07	26836804.9328859	0.173676042991047	0.152247147249385	0.0541696423408512	0.33107643587136	0.615075283200779	0	0	No
LG07	27032604.5838926	0.170955554289338	0.155373132174161	0.0615134214951218	0.305731857415235	0.596198163168942	0	0	No
LG07	27228404.2348993	0.136105317876743	0.156109407663052	0.0641795566848956	0.297828988667206	0.37182306817833	0	0	No
LG07	27424203.885906	0.105228209140075	0.156216768862866	0.0661309608674612	0.294763118415125	0.195481991518659	0	0	No
LG07	27620003.5369128	0.112747187914796	0.156505195285729	0.067871480385243	0.294243804685855	0.227983833146163	0	0	No
LG07	27815803.1879195	0.188384465252673	0.155559299098956	0.064519716875288	0.302759991359902	0.700909370053343	0	0	No
LG07	28011602.8389262	0.3296030832164	0.155003997049243	0.0578898816738354	0.309899114081681	0.995972757362252	1	0	Yes
LG07	28207402.4899329	0.465369195875698	0.151914645063138	0.053645524978792	0.331242198687592	0.999990045590364	1	0	Yes
LG07	28403202.1409396	0.472533337457274	0.152698499933769	0.0534464048225263	0.331997625954177	0.999992605123466	1	0	Yes
LG07	28599001.7919463	0.294481533817775	0.146521212075451	0.0496789884461637	0.352515057479907	0.96695705085364	0	0	No
LG07	28794801.442953	0.165240854893309	0.147901335246846	0.0422588737033519	0.359870007965098	0.580415771230941	0	0	No
LG07	28990601.0939597	0.122670891121884	0.148912198326558	0.0406455545765548	0.362979551138944	0.380618361031254	0	0	No
LG07	29186400.7449664	0.115064128994943	0.146372877584911	0.045504018625158	0.360135275605045	0.354662531084296	0	0	No
LG07	29382200.3959732	0.131583386682114	0.149789664245756	0.0467360025116336	0.351967328020495	0.41194225245579	0	0	No
LG07	29578000.0469799	0.161241626764918	0.145668229479953	0.0462556920391651	0.364913362228769	0.572164632768821	0	0	No
LG07	29773799.6979866	0.200502755002021	0.151359207656315	0.0479538069099478	0.341293759619441	0.736225027120448	0	0	No
LG07	29969599.3489933	0.237642603086111	0.152499917120076	0.0500417416863793	0.334608484407655	0.869463004491494	0	0	No
LG07	30165399	0.223098729875101	0.151460495061683	0.0484741517026538	0.340596667214156	0.822554838646377	0	0	No
LG08	1309820	0.0532856521131864	0.137339196542642	0.0308089392699157	0.412735047010369	0.210859618785718	0	0	No
LG08	1473794.61073826	0.0486977353126599	0.140333503439705	0.0288014147998124	0.412807421649613	0.189890692648338	0	0	No
LG08	1637769.22147651	0.0425671936336015	0.122835202890566	0.0246022986657951	0.506958252191664	0.263480488768389	0	0	No
LG08	1801743.83221477	0.0349284895718837	0.092795938473453	0.0157524921769657	0.71305321565085	0.372877630725111	0	0	No
LG08	1965718.44295302	0.0310867476178141	0.0708467035174444	0.00621806611217356	0.818334634891123	0.425153565444885	0	0	No
LG08	2129693.05369128	0.0291	0.0636	5e-04	0.8585	0.438995185996494	0	0	No
LG08	2293667.66442953	0.0291	0.0627	5e-04	0.8583	0.440344445513486	0	0	No
LG08	2457642.27516779	0.0291	0.0634	3e-04	0.8615	0.439606357622293	0	0	No
LG08	2621616.88590604	NA	NA	NA	NA	NA	NA	NA	NA
LG08	2785591.4966443	NA	NA	NA	NA	NA	NA	NA	NA
LG08	2949566.10738255	NA	NA	NA	NA	NA	NA	NA	NA
LG08	3113540.7181208	0.1258	0.0634	5e-04	0.8662	0.609139519195084	0	0	No
LG08	3277515.32885906	0.1258	0.064	5e-04	0.8615	0.607884651919509	0	0	No
LG08	3441489.93959732	0.123473124109991	0.0669382125369627	0.0033291353891478	0.844319008827254	0.602179058627279	0	0	No
LG08	3605464.55033557	0.122423057086629	0.082246392006053	0.00977164266009396	0.770711106430871	0.581301047758637	0	0	No
LG08	3769439.16107383	0.118153821557636	0.107711229473908	0.0147070099490958	0.633208871142096	0.526299908434792	0	0	No
LG08	3933413.77181208	0.112970398615665	0.121756405609257	0.0176219997231287	0.48657249224182	0.473264669258568	0	0	No
LG08	4097388.38255034	0.10960392929112	0.11932082302663	0.0199721525707398	0.4899751147031	0.47108031339874	0	0	No
LG08	4261362.99328859	0.112904242886818	0.116155533251985	0.0236522069673789	0.483118358367042	0.490177316504576	0	0	No
LG08	4425337.60402685	0.130147431179279	0.135241053626412	0.0281101844575416	0.428610209738353	0.481447351584747	0	0	No
LG08	4589312.2147651	0.171581493793077	0.133905167233875	0.0271633854187334	0.435744305688921	0.632136518868099	0	0	No
LG08	4753286.82550335	0.218308979126248	0.124333270325187	0.0251651866463133	0.459035662516346	0.780421786495713	0	0	No
LG08	4917261.43624161	0.250734548024059	0.126850280794832	0.0273336900664218	0.448217127887636	0.855060306923717	0	0	No
LG08	5081236.04697987	0.232277365359778	0.140575638634196	0.0360200312334627	0.402802167770543	0.82528046825233	0	0	No
LG08	5245210.65771812	0.173608443136237	0.142440643116136	0.0421002691682595	0.378515365700883	0.634698868754865	0	0	No
LG08	5409185.26845638	0.153408808100539	0.143620930888749	0.0425094100124125	0.375844699254998	0.543660207466106	0	0	No
LG08	5573159.87919463	0.163405826268656	0.150710853363884	0.0431780397095785	0.350837681069005	0.56184490350547	0	0	No
LG08	5737134.48993289	0.178486792594982	0.151167730896808	0.0443823353147463	0.346282115670574	0.633351426822676	0	0	No
LG08	5901109.10067114	0.214532457506282	0.149415716780284	0.0445581064672083	0.354821912604385	0.784542420092352	0	0	No
LG08	6065083.7114094	0.28275295091576	0.146510877526028	0.0450354977513486	0.361776236725773	0.946086950782926	0	0	No
LG08	6229058.32214765	0.312249869451139	0.144878364095887	0.0482490708887797	0.370490354260323	0.975214540025699	0	0	No
LG08	6393032.93288591	0.227826026559482	0.145357822544039	0.0497421587681249	0.358844948239072	0.841626821631573	0	0	No
LG08	6557007.54362416	0.15321598126003	0.151101568071104	0.0541621063622049	0.334385889292155	0.511366357836866	0	0	No
LG08	6720982.15436242	0.130809844154861	0.154942019158512	0.0606158839876777	0.308224188602331	0.354891313051814	0	0	No
LG08	6884956.76510067	0.119694425012605	0.156477150153947	0.0640279021878037	0.297089933286389	0.272106046719382	0	0	No
LG08	7048931.37583893	0.106211794435333	0.15657228932077	0.0620902356025402	0.300345914493169	0.20848635349144	0	0	No
LG08	7212905.98657718	0.0940300074035752	0.15503275097745	0.0594164776160577	0.309250404944363	0.177027585024635	0	0	No
LG08	7376880.59731544	0.0830856470430879	0.153885985752338	0.0561780277656208	0.319916970806065	0.153128394339045	0	0	No
LG08	7540855.20805369	0.0685588579416047	0.146143953086174	0.0515658217191091	0.361639629832279	0.169570302006406	0	0	No
LG08	7704829.81879195	0.0621101007303095	0.135677727398818	0.0471656768170146	0.393047229005071	0.218713322242527	0	0	No
LG08	7868804.4295302	0.084320757186273	0.145701144202235	0.0433335757523046	0.370799201570448	0.240983330927837	0	0	No
LG08	8032779.04026846	0.108615950946509	0.149475225394094	0.0430316879081191	0.353199411632639	0.310005781650855	0	0	No
LG08	8196753.65100671	0.118155018372465	0.15003967151863	0.0434154108725561	0.349566711860957	0.348995550931838	0	0	No
LG08	8360728.26174497	0.116592498032516	0.150791467039105	0.0454725991778293	0.346884983124482	0.335114097019448	0	0	No
LG08	8524702.87248322	0.110599395765992	0.151045484738986	0.0481480985512872	0.34245441588316	0.30234835222777	0	0	No
LG08	8688677.48322148	0.106515163691794	0.144920288396424	0.0449962900284868	0.365197665842577	0.326588687167452	0	0	No
LG08	8852652.09395973	0.118261184268888	0.140374344291471	0.0373768832212247	0.394755759788129	0.410017782680195	0	0	No
LG08	9016626.70469799	0.157594692070122	0.138006902302733	0.0337290128637116	0.406473579372446	0.576399961903744	0	0	No
LG08	9180601.31543624	0.210740400189488	0.139397043430625	0.0366164163344852	0.404611283218522	0.764610898329203	0	0	No
LG08	9344575.9261745	0.220173750172655	0.139719963920541	0.0376884484100379	0.395382699755791	0.797701161913336	0	0	No
LG08	9508550.53691275	0.185030275642709	0.140973812103602	0.0367798908649861	0.395198177695976	0.675137177100839	0	0	No
LG08	9672525.14765101	0.15424178070033	0.142368301732293	0.0409947022600064	0.380093215238472	0.551648737720604	0	0	No
LG08	9836499.75838926	0.150031886899498	0.149016860472656	0.0511440854884776	0.344602892594404	0.505194916305436	0	0	No
LG08	10000474.3691275	0.159186567482815	0.154127775810796	0.0604531659098319	0.312920444234192	0.530376223406624	0	0	No
LG08	10164448.9798658	0.169969625766322	0.155695076873252	0.0635791382064605	0.301329512264427	0.591043127325096	0	0	No
LG08	10328423.590604	0.177554140782911	0.156610111230726	0.0666935470197873	0.293010014078174	0.638518097982326	0	0	No
LG08	10492398.2013423	0.177851353186619	0.157507039168756	0.0721768154453157	0.283393126992803	0.6450181796364	0	0	No
LG08	10656372.8120805	0.16812609502255	0.157922524803988	0.0726175654636814	0.280862843651199	0.575090279049841	0	0	No
LG08	10820347.4228188	0.152178098516562	0.156352857594752	0.067794922004097	0.292331531979131	0.471517080394154	0	0	No
LG08	10984322.033557	0.131966760459575	0.155789980184063	0.0649621954317222	0.300551032442464	0.349528882975432	0	0	No
LG08	11148296.6442953	0.105944148917042	0.155439920834637	0.0636917098004042	0.300420404450582	0.211101536817647	0	0	No
LG08	11312271.2550336	0.0951394405760398	0.152504429681448	0.0599751463081398	0.320634521718204	0.202378606225693	0	0	No
LG08	11476245.8657718	0.147455062240945	0.152480753881303	0.0555190662129806	0.328860385252717	0.472194326495206	0	0	No
LG08	11640220.4765101	0.26357771136392	0.154223103219619	0.0548177669976022	0.319481126653186	0.941792914787443	0	0	No
LG08	11804195.0872483	0.393919582472555	0.152534825747009	0.0527405492533609	0.328142902677144	0.999545536588956	1	0	Yes
LG08	11968169.6979866	0.489443458300677	0.153142452329795	0.0476121443828672	0.341112377034363	0.999991338134597	1	0	Yes
LG08	12132144.3087248	0.535996975388655	0.147021398706347	0.0455168269907342	0.360139473670733	0.999998128574814	1	0	Yes
LG08	12296118.9194631	0.527457973076085	0.145854038057684	0.0469585590735143	0.360876460344652	0.999997514434712	1	0	Yes
LG08	12460093.5302013	0.437748527451378	0.147403149243087	0.0439497622388788	0.367050575823903	0.999602200291014	1	0	Yes
LG08	12624068.1409396	0.331011128099653	0.140366100372671	0.0396749908512365	0.390772736926443	0.977229248681069	0	0	No
LG08	12788042.7516779	0.257659355457446	0.146073675680311	0.0413573500753435	0.366844052411485	0.899935765883473	0	0	No
LG08	12952017.3624161	0.223535381721845	0.152022205682117	0.0444904282071243	0.345695494844752	0.814396759459495	0	0	No
LG08	13115991.9731544	0.223596118656339	0.147671869613184	0.0451550383850133	0.359110684142696	0.816861451253195	0	0	No
LG08	13279966.5838926	0.22580320882821	0.148144111484805	0.0454413839003567	0.358775098645778	0.822243804876233	0	0	No
LG08	13443941.1946309	0.218769399119143	0.149609134893575	0.0475869288570693	0.348434805085714	0.807081669367886	0	0	No
LG08	13607915.8053691	0.232130945519434	0.147196900325714	0.0496781451502425	0.352521898376041	0.852986418607679	0	0	No
LG08	13771890.4161074	0.248999175403146	0.150239047815004	0.0513976952410563	0.339115013408597	0.901872381447945	0	0	No
LG08	13935865.0268456	0.23024614133358	0.153806813215323	0.0522881168942895	0.326989987461451	0.855366216834711	0	0	No
LG08	14099839.6375839	0.190856736389268	0.15322940511464	0.0513081313171413	0.329248100218445	0.69588657987503	0	0	No
LG08	14263814.2483221	0.16794022629323	0.152237261709273	0.0503261382367645	0.336069961384727	0.582306038553887	0	0	No
LG08	14427788.8590604	0.182489410536606	0.152157971936825	0.0501348932555741	0.336367232029201	0.654911683612827	0	0	No
LG08	14591763.4697987	0.217232759021665	0.144556670161342	0.050910697441375	0.358983776428155	0.811499332610777	0	0	No
LG08	14755738.0805369	0.211052733401103	0.146921852696626	0.047667084804871	0.354790051302489	0.783723580058691	0	0	No
LG08	14919712.6912752	0.167808639641936	0.150955537555296	0.0430443048652872	0.354114019689383	0.580484897801086	0	0	No
